metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
routing_frequency,coding,reasoning,12,12,0.10249894113335699,0.08289898493119555,0.102918845572971,0.0579858786354171,0.15114506217379345,100
routing_frequency,coding,reasoning,13,13,-0.006982760596165953,-0.011910671441936369,-0.008316801578285198,-0.04392365896125458,0.03616416846035359,100
routing_frequency,coding,reasoning,14,14,0.005609295407119877,0.01738267182130466,0.013671444567934687,-0.03076538033465253,0.06797841157062551,100
routing_frequency,coding,reasoning,15,15,0.09766595314230922,0.061027042314491464,0.10909578843453524,0.07204467621542217,0.1495455430115038,100
routing_frequency,coding,reasoning,average,average,0.24669050345249804,0.17932652584745562,0.24755246582009993,0.21409279572736933,0.285289473781039,100
gate_mass,general,math,0,0,0.2223443223443223,0.14682539682539683,0.21594001831501827,0.14118131868131867,0.3090567765567765,100
gate_mass,general,math,1,1,0.5133241758241758,0.3958333333333333,0.5008017970101561,0.4463335622710622,0.557418727106227,100
gate_mass,general,math,2,2,0.17838827838827837,0.1259920634920635,0.18820558608058605,0.08599015567765574,0.29679487179487174,100
gate_mass,general,math,3,3,0.2039377289377289,0.14484126984126983,0.18958470695970697,0.11489583333333334,0.27557806776556776,100
gate_mass,general,math,4,4,0.12458791208791208,0.0763888888888889,0.12091804029304026,0.015417811355311378,0.23741872710622694,100
gate_mass,general,math,5,5,-0.004258241758241758,-0.005952380952380953,0.005815476190476188,-0.0858642399267399,0.0856307234432234,100
gate_mass,general,math,6,6,0.17678571428571427,0.13194444444444442,0.17187733946351877,0.08337271208504404,0.2770604395604395,100
gate_mass,general,math,7,7,0.07701553360776563,0.05507318452771181,0.069628663003663,-0.016998626373626372,0.15314445970695964,100
gate_mass,general,math,8,8,0.16456043956043953,0.10813492063492063,0.1686790293040293,0.057116529304029294,0.277889194139194,100
gate_mass,general,math,9,9,0.07825091575091574,0.04761904761904762,0.0886108121504119,0.001111492673992679,0.19123969780219777,100
gate_mass,general,math,10,10,0.009294871794871793,0.01488095238095238,0.012874542124542122,-0.06787087912087912,0.10037087912087908,100
gate_mass,general,math,11,11,0.2201007326007326,0.1706349206349206,0.21580677655677655,0.12382898351648353,0.31360691391941387,100
gate_mass,general,math,12,12,0.08475274725274724,0.04861111111111111,0.07925274725274725,-0.04411744505494502,0.17661172161172156,100
gate_mass,general,math,13,13,0.18786630036630036,0.1359126984126984,0.1781858974358974,0.08908424908424908,0.2635920329670329,100
gate_mass,general,math,14,14,0.18937728937728934,0.1329365079365079,0.18108012820512814,0.08827495421245424,0.27156936813186805,100
gate_mass,general,math,15,15,0.22477106227106222,0.15674603174603174,0.2066538461538461,0.12472985347985346,0.27782623626373615,100
gate_mass,general,math,average,average,0.1656937364182509,0.11790139942980737,0.1621197129062215,0.08946410281573593,0.23595581501831495,100
gate_mass,general,coding,0,0,-0.01941391941391941,-0.017857142857142856,-0.0077612216936542135,-0.07690247252747251,0.06999885531135527,100
gate_mass,general,coding,1,1,0.1499084249084249,0.10317460317460315,0.14333699633699631,0.08870764652014652,0.1978697344322344,100
gate_mass,general,coding,2,2,0.08782051282051281,0.05753968253968254,0.09860760812288781,-0.003115842490842454,0.1920203754578752,100
gate_mass,general,coding,3,3,-0.18159340659340656,-0.125,-0.18057877553886667,-0.24879349816849813,-0.0909283424908425,100
gate_mass,general,coding,4,4,-0.02971611721611721,-0.005952380952380953,-0.02516300366300366,-0.12189903846153843,0.06845810439560435,100
gate_mass,general,coding,5,5,-0.12765567765567765,-0.0873015873015873,-0.1071153878230837,-0.20611950549450545,-0.014765338827838826,100
gate_mass,general,coding,6,6,0.06414835164835164,0.04365079365079365,0.06455260375678519,-0.03293135223833243,0.15422619047619043,100
gate_mass,general,coding,7,7,0.08722527472527472,0.05555555555555555,0.088456706736384,0.007639652014652045,0.1688248881083015,100
gate_mass,general,coding,8,8,0.06625457875457876,0.03869047619047619,0.07290910955796649,-0.05056053243487496,0.16322272547129116,100
gate_mass,general,coding,9,9,-0.03402014652014651,-0.021825396825396824,-0.0372161641371842,-0.14293383699633697,0.053455815018314964,100
