layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
1,1,model.layers.1.mlp,26,functional_contribution,11.072058217490401,0.009666288369101543,44.0,coding,reasoning,0.010626001681941983,0.0009597133128404396,False,0.005438595062216726,59.0,0.07936507936507936,0.004049270318281031,54.0,0.15873015873015872,0.010626001681941983,20.0,0.6984126984126984,0.0009597133128404396,64.0,0.0
1,1,model.layers.1.mlp,27,functional_contribution,7.987035085411547,0.025162399688513422,42.0,coding,reasoning,0.028763698289985134,0.0036012986014717116,False,0.014165737860471537,15.0,0.7777777777777778,0.008052387607836617,34.0,0.47619047619047616,0.028763698289985134,8.0,0.8888888888888888,0.0036012986014717116,50.0,0.2222222222222222
1,1,model.layers.1.mlp,63,functional_contribution,6.647874674046968,0.021793073885179853,39.0,reasoning,coding,0.025651706581063704,0.0038586326958838504,False,0.008043571458991471,38.0,0.4126984126984127,0.007976397677923913,35.0,0.4603174603174603,0.0038586326958838504,46.0,0.2857142857142857,0.025651706581063704,7.0,0.9047619047619048
1,1,model.layers.1.mlp,13,functional_contribution,6.187921459330211,0.011403297163880215,44.0,general,coding,0.013601344541444894,0.002198047377564679,False,0.013601344541444894,16.0,0.7619047619047619,0.006390719981910977,42.0,0.3492063492063492,0.002198047377564679,59.0,0.07936507936507936,0.0023024648144395407,60.0,0.06349206349206349
1,1,model.layers.1.mlp,37,functional_contribution,6.101741004608614,0.019481719186035137,42.0,general,coding,0.023300360540689312,0.003818641354654176,False,0.023300360540689312,6.0,0.9206349206349206,0.021349498371338687,8.0,0.8888888888888888,0.003818641354654176,48.0,0.25396825396825395,0.017148762731282848,12.0,0.8253968253968254
1,1,model.layers.1.mlp,61,functional_contribution,5.4101166325056935,0.01771337405129314,44.0,coding,reasoning,0.021729905930818246,0.004016531879525105,False,0.01283569457934544,20.0,0.6984126984126984,0.00420474480484813,53.0,0.1746031746031746,0.021729905930818246,9.0,0.873015873015873,0.004016531879525105,48.0,0.25396825396825395
2,2,model.layers.2.mlp,4,functional_contribution,89.0942630468343,0.01568958398969253,52.0,math,coding,0.015867683940347172,0.00017809995065464228,False,0.00639015720320647,25.0,0.6190476190476191,0.015867683940347172,11.0,0.8412698412698413,0.00017809995065464228,63.0,0.015873015873015872,0.003577324283247497,42.0,0.3492063492063492
2,2,model.layers.2.mlp,40,functional_contribution,78.38207327580355,0.08178739409083943,61.0,coding,general,0.08284432356495616,0.0010569294741167308,False,0.0010569294741167308,63.0,0.015873015873015872,0.004862557380220732,36.0,0.4444444444444444,0.08284432356495616,2.0,0.9841269841269841,0.001665183096112552,55.0,0.14285714285714285
2,2,model.layers.2.mlp,5,functional_contribution,68.67043717176236,0.05299508628420356,60.0,coding,general,0.05377822126058948,0.0007831349763859219,False,0.0007831349763859219,64.0,0.0,0.005981983888601273,31.0,0.5238095238095238,0.05377822126058948,4.0,0.9523809523809523,0.0018226156409968108,53.0,0.1746031746031746
2,2,model.layers.2.mlp,57,functional_contribution,52.81833876538577,0.008863454601167452,55.0,math,coding,0.009034503205976641,0.00017104860480918833,False,0.008448330921982727,9.0,0.873015873015873,0.009034503205976641,18.0,0.7301587301587301,0.00017104860480918833,64.0,0.0,0.0019850664891336773,52.0,0.19047619047619047
2,2,model.layers.2.mlp,59,functional_contribution,41.15055582600967,0.016361445819107152,59.0,general,coding,0.01676894816726537,0.00040750234815821885,False,0.01676894816726537,3.0,0.9682539682539683,0.0032825110356559197,51.0,0.20634920634920634,0.00040750234815821885,62.0,0.031746031746031744,0.0017207539431117922,54.0,0.15873015873015872
2,2,model.layers.2.mlp,45,functional_contribution,32.460443489047805,0.030471640819971432,55.0,coding,reasoning,0.03144021078940365,0.000968569969432216,False,0.005006024353839114,38.0,0.4126984126984127,0.024005386693731093,4.0,0.9523809523809523,0.03144021078940365,5.0,0.9365079365079365,0.000968569969432216,59.0,0.07936507936507936
2,2,model.layers.2.mlp,8,functional_contribution,25.982962727289905,0.016360336510826166,57.0,math,reasoning,0.01701519625121925,0.0006548597403930855,False,0.0014149141729698199,61.0,0.047619047619047616,0.01701519625121925,6.0,0.9206349206349206,0.0007434788548979492,60.0,0.06349206349206349,0.0006548597403930855,63.0,0.015873015873015872
2,2,model.layers.2.mlp,36,functional_contribution,21.18273151111456,0.03039196252570531,49.0,reasoning,coding,0.03189780243091268,0.0015058399052073714,False,0.02274091930948653,2.0,0.9841269841269841,0.00485421024646584,37.0,0.42857142857142855,0.0015058399052073714,51.0,0.20634920634920634,0.03189780243091268,2.0,0.9841269841269841
2,2,model.layers.2.mlp,24,functional_contribution,16.584137099856616,0.01682057509019852,56.0,coding,general,0.0178999146113305,0.001079339521131981,False,0.001079339521131981,62.0,0.031746031746031744,0.016120391392135926,8.0,0.8888888888888888,0.0178999146113305,9.0,0.873015873015873,0.011281122704129927,6.0,0.9206349206349206
