layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
7,7,model.layers.7.mlp,44,functional_contribution,43083723763.87193,0.04308372376287194,62.0,general,coding,0.04308372376287194,0.0,True,0.04308372376287194,1.0,1.0,0.005294497229330482,46.0,0.2857142857142857,0.0,60.0,0.06349206349206349,0.0,63.0,0.015873015873015872
7,7,model.layers.7.mlp,43,functional_contribution,38558314726.10585,0.038558314725105854,60.5,general,math,0.038558314725105854,0.0,True,0.038558314725105854,3.0,0.9682539682539683,0.0,63.5,0.007936507936507936,0.00023550310289634381,52.0,0.19047619047619047,0.002421092647189256,50.0,0.2222222222222222
7,7,model.layers.7.mlp,62,functional_contribution,28931912886.13865,0.02893191288513865,51.0,general,coding,0.02893191288513865,0.0,True,0.02893191288513865,9.0,0.873015873015873,0.01370383284487679,27.0,0.5873015873015873,0.0,60.0,0.06349206349206349,0.0019286722485831248,52.0,0.19047619047619047
7,7,model.layers.7.mlp,55,functional_contribution,26500081204.341713,0.026500081203341713,47.0,reasoning,coding,0.026500081203341713,0.0,True,0.02468152865669672,13.0,0.8095238095238095,0.009550321004334084,35.0,0.4603174603174603,0.0,60.0,0.06349206349206349,0.026500081203341713,17.0,0.746031746031746
7,7,model.layers.7.mlp,57,functional_contribution,16914606168.212086,0.016914606167212087,31.0,general,coding,0.016914606167212087,0.0,True,0.016914606167212087,29.0,0.5555555555555556,0.004835976161227948,48.0,0.25396825396825395,0.0,60.0,0.06349206349206349,0.001553595870931959,55.0,0.14285714285714285
7,7,model.layers.7.mlp,6,functional_contribution,12832280945.153103,0.012832280944153103,28.0,reasoning,coding,0.012832280944153103,0.0,True,0.004752041843760001,50.0,0.2222222222222222,0.001752348035156566,56.0,0.12698412698412698,0.0,60.0,0.06349206349206349,0.012832280944153103,32.0,0.5079365079365079
7,7,model.layers.7.mlp,50,functional_contribution,12535830167.157486,0.012535830166157485,23.0,general,coding,0.012535830166157485,0.0,True,0.012535830166157485,37.0,0.42857142857142855,0.0006861704809038501,60.0,0.06349206349206349,0.0,60.0,0.06349206349206349,0.00126729033324896,57.0,0.1111111111111111
7,7,model.layers.7.mlp,47,functional_contribution,9630229762.51149,0.00963022976151149,26.0,general,reasoning,0.00963022976151149,0.0,True,0.00963022976151149,42.0,0.3492063492063492,0.000940225449874949,59.0,0.07936507936507936,0.0031396172266685107,37.0,0.42857142857142855,0.0,63.0,0.015873015873015872
7,7,model.layers.7.mlp,53,functional_contribution,3079130771.0245504,0.0030791307700245504,15.0,reasoning,coding,0.0030791307700245504,0.0,True,0.0010707387743191354,57.0,0.1111111111111111,0.002243260274632705,53.0,0.1746031746031746,0.0,60.0,0.06349206349206349,0.0030791307700245504,45.0,0.30158730158730157
7,7,model.layers.7.mlp,8,functional_contribution,2723849298.882038,0.002723849297882038,16.0,reasoning,coding,0.002723849297882038,0.0,True,0.0011430129016955623,56.0,0.12698412698412698,0.00031119934060164304,62.0,0.031746031746031744,0.0,60.0,0.06349206349206349,0.002723849297882038,46.0,0.2857142857142857
8,8,model.layers.8.mlp,15,functional_contribution,23593406538.422306,0.023593406537422305,46.5,general,coding,0.023593406537422305,0.0,True,0.023593406537422305,15.0,0.7777777777777778,0.004490170885317495,47.0,0.2698412698412698,0.0,61.5,0.03968253968253968,0.0008809110907990678,54.0,0.15873015873015872
8,8,model.layers.8.mlp,34,functional_contribution,20362591762.508312,0.020362591761508314,43.5,general,coding,0.020362591761508314,0.0,True,0.020362591761508314,21.0,0.6825396825396826,0.012364147285795796,28.0,0.5714285714285714,0.0,61.5,0.03968253968253968,0.019603629569604434,18.0,0.7301587301587301
8,8,model.layers.8.mlp,19,functional_contribution,11727678600.708223,0.011727678599708222,26.0,general,math,0.011727678599708222,0.0,True,0.011727678599708222,38.0,0.4126984126984127,0.0,63.5,0.007936507936507936,0.0,61.5,0.03968253968253968,0.0,64.0,0.0
8,8,model.layers.8.mlp,4,functional_contribution,5345639953.653555,0.005345639952653554,13.0,general,coding,0.005345639952653554,0.0,True,0.005345639952653554,52.0,0.19047619047619047,8.887646210845643e-05,62.0,0.031746031746031744,0.0,61.5,0.03968253968253968,0.004108724504067974,49.0,0.23809523809523808
8,8,model.layers.8.mlp,43,functional_contribution,2257382666.879163,0.0022573826658791626,10.5,reasoning,coding,0.0022573826658791626,0.0,True,0.0015938339574209262,60.0,0.06349206349206349,0.0018267521612027504,53.0,0.1746031746031746,0.0,61.5,0.03968253968253968,0.0022573826658791626,51.0,0.20634920634920634
8,8,model.layers.8.mlp,46,functional_contribution,1801206030.4532568,0.0018012060294532567,7.5,general,math,0.0018012060294532567,0.0,True,0.0018012060294532567,59.0,0.07936507936507936,0.0,63.5,0.007936507936507936,0.0,61.5,0.03968253968253968,0.000713312959147941,56.0,0.12698412698412698
8,8,model.layers.8.mlp,3,functional_contribution,1064.099875817185,0.10567595359763117,62.0,coding,reasoning,0.10577535719548532,9.940359785415287e-05,False,0.00010124063476790671,64.0,0.0,0.0022745013757656946,50.0,0.2222222222222222,0.10577535719548532,2.0,0.9841269841269841,9.940359785415287e-05,63.0,0.015873015873015872
