domain,layer,layer_ordinal,layer_name,expert_id,routing_frequency,routing_rank,gate_mass,gate_rank,functional_contribution,functional_rank,normalized_routing,normalized_gate,normalized_contribution
general,1,1,model.layers.1.mlp,15,0.011410788381742738,43.5,0.003148249076115145,51.0,0.002110485049327874,56.0,0.011410788381742738,0.009533549373946208,0.005267428892373989
general,1,1,model.layers.1.mlp,16,0.01504149377593361,28.5,0.0038745927612811202,42.0,0.003269083929321578,40.0,0.01504149377593361,0.011733068286702841,0.008159104063015236
general,1,1,model.layers.1.mlp,17,0.013485477178423237,36.5,0.005646385097899377,26.0,0.0032582353274975577,42.0,0.013485477178423237,0.017098421952548525,0.008132027709781695
general,1,1,model.layers.1.mlp,18,0.035529045643153526,2.0,0.010292654710191909,2.0,0.05602054130981572,2.0,0.035529045643153526,0.03116828735472189,0.13981819864382802
general,1,1,model.layers.1.mlp,19,0.010892116182572614,46.0,0.0032591760405860995,50.0,0.0023571297959173367,52.0,0.010892116182572614,0.00986945916606176,0.005883014236013996
general,1,1,model.layers.1.mlp,20,0.011929460580912862,41.0,0.004148617819631743,38.0,0.0037559742316665493,36.0,0.011929460580912862,0.012562872841654962,0.009374303406315666
general,1,1,model.layers.1.mlp,21,0.017634854771784232,21.0,0.005701848580134855,25.0,0.0060562822055767185,13.0,0.017634854771784232,0.0172663768486063,0.015115499576831778
general,1,1,model.layers.1.mlp,22,0.00933609958506224,55.0,0.003643115031768672,45.0,0.004764959347507766,27.0,0.00933609958506224,0.011032105843795045,0.01189256685141798
general,1,1,model.layers.1.mlp,23,0.02074688796680498,12.0,0.008805271006224066,5.0,0.0056277950027671594,18.0,0.02074688796680498,0.026664181854505812,0.01404606491165356
general,1,1,model.layers.1.mlp,24,0.005186721991701245,62.0,0.0013260584154564316,63.0,0.0008697983619459437,63.0,0.005186721991701245,0.0040155791587146925,0.0021708758485224685
general,1,1,model.layers.1.mlp,25,0.0036307053941908715,64.0,0.0006447946382261411,64.0,0.0005735355657351462,64.0,0.0036307053941908715,0.0019525715313383513,0.0014314518886165463
general,1,1,model.layers.1.mlp,26,0.011151452282157677,45.0,0.0035245903300051866,47.0,0.003106745415950712,45.0,0.011151452282157677,0.010673188531671577,0.007753933424186466
general,1,1,model.layers.1.mlp,27,0.022562240663900415,8.5,0.009442467907157677,4.0,0.007241395839269725,10.0,0.022562240663900415,0.02859374586583625,0.018073351278671084
general,1,1,model.layers.1.mlp,28,0.01037344398340249,49.5,0.0029114529304979254,54.0,0.0021845586752495825,54.0,0.01037344398340249,0.00881648166703287,0.005452304666531768
general,1,1,model.layers.1.mlp,29,0.01815352697095436,19.5,0.005738064461229253,23.0,0.0038068057714161535,35.0,0.01815352697095436,0.017376046027310695,0.00950117069741834
general,1,1,model.layers.1.mlp,30,0.01037344398340249,49.5,0.002950454648599585,53.0,0.0018343827010932304,57.0,0.01037344398340249,0.008934586936406832,0.004578322145654019
general,1,1,model.layers.1.mlp,31,0.013744813278008298,34.0,0.003962726513874481,40.0,0.002901870365103869,47.0,0.013744813278008298,0.011999955518794651,0.007242598476563439
general,1,1,model.layers.1.mlp,32,0.021006224066390043,11.0,0.007676753760373444,9.0,0.005573133122624203,19.0,0.021006224066390043,0.0232467982159969,0.013909637711248523
general,1,1,model.layers.1.mlp,33,0.010632780082987552,47.5,0.004342360120591286,34.0,0.0059475326191834885,15.0,0.010632780082987552,0.013149564601856784,0.014844078221071002
general,1,1,model.layers.1.mlp,34,0.011410788381742738,43.5,0.0039650058350622405,39.0,0.0029224333859578207,46.0,0.011410788381742738,0.012006857774797026,0.007293920446456137
general,1,1,model.layers.1.mlp,35,0.014263485477178423,31.5,0.0038474941649377595,43.0,0.004230778084689156,34.0,0.014263485477178423,0.011651008132007947,0.010559336929494739
general,1,1,model.layers.1.mlp,36,0.013744813278008298,34.0,0.005158863621628631,31.0,0.004928192116041895,24.0,0.013744813278008298,0.015622106085374005,0.01229996940631061
general,1,1,model.layers.1.mlp,37,0.021784232365145227,10.0,0.007111988621628631,14.0,0.007871420304310272,7.0,0.021784232365145227,0.021536572562075248,0.019645790311638375
general,1,1,model.layers.1.mlp,38,0.007002074688796681,61.0,0.0016917628371369295,61.0,0.0012416034430667326,61.0,0.007002074688796681,0.0051230077884289816,0.003098841117573205
