layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
6,6,model.layers.6.mlp,42,functional_contribution,211.4034599408949,0.07980202011261261,60.0,coding,reasoning,0.08018130104233034,0.0003792809297177271,False,0.0005318687208505946,64.0,0.0,0.000570993993789634,59.0,0.07936507936507936,0.08018130104233034,4.0,0.9523809523809523,0.0003792809297177271,63.0,0.015873015873015872
7,7,model.layers.7.mlp,50,functional_contribution,8282357452.267383,0.008282357451267382,20.0,general,coding,0.008282357451267382,0.0,True,0.008282357451267382,44.0,0.31746031746031744,0.0008228527900243598,59.0,0.07936507936507936,0.0,64.0,0.0,0.0012126678223899322,59.0,0.07936507936507936
7,7,model.layers.7.mlp,55,functional_contribution,1879.9597688033145,0.03248923806069028,52.0,general,coding,0.03250652913670008,1.729107600979796e-05,False,0.03250652913670008,8.0,0.8888888888888888,0.01689855054234686,28.0,0.5714285714285714,1.729107600979796e-05,60.0,0.06349206349206349,0.01042421464095132,34.0,0.47619047619047616
7,7,model.layers.7.mlp,43,functional_contribution,1701.2079565246615,0.05667284510601719,57.0,general,coding,0.056706177995201903,3.3332889184716145e-05,False,0.056706177995201903,1.0,1.0,0.0010919873963815346,58.0,0.09523809523809523,3.3332889184716145e-05,58.0,0.09523809523809523,0.00928608893741363,37.0,0.42857142857142855
7,7,model.layers.7.mlp,44,functional_contribution,1039.6274776894702,0.03537452548399233,53.0,general,coding,0.035408584398478264,3.4058914485931945e-05,False,0.035408584398478264,4.0,0.9523809523809523,0.009979189749819388,37.0,0.42857142857142855,3.4058914485931945e-05,57.0,0.1111111111111111,0.0017038920682967175,57.0,0.1111111111111111
7,7,model.layers.7.mlp,51,functional_contribution,1024.9777915639618,0.005774118447207175,23.0,reasoning,coding,0.005779757356049534,5.6389088423591166e-06,False,0.004645273857449683,56.0,0.12698412698412698,1.8066369556655876e-05,64.0,0.0,5.6389088423591166e-06,63.0,0.015873015873015872,0.005779757356049534,41.0,0.36507936507936506
7,7,model.layers.7.mlp,57,functional_contribution,842.9629363370718,0.014176738108555638,25.0,general,coding,0.014193575829855186,1.6837721299548015e-05,False,0.014193575829855186,36.0,0.4444444444444444,0.0051975950201210135,47.0,0.2698412698412698,1.6837721299548015e-05,61.0,0.047619047619047616,0.0037199631424013973,47.0,0.2698412698412698
7,7,model.layers.7.mlp,8,functional_contribution,719.348145610381,0.004346271747783599,8.0,general,coding,0.004352322116335385,6.050368551786854e-06,False,0.004352322116335385,57.0,0.1111111111111111,0.0017783216590026843,56.0,0.12698412698412698,6.050368551786854e-06,62.0,0.031746031746031744,0.002562267607804221,54.0,0.15873015873015872
7,7,model.layers.7.mlp,40,functional_contribution,394.7412210130281,0.016025815445029953,31.0,general,coding,0.01606651683517157,4.070139014161909e-05,False,0.01606651683517157,25.0,0.6190476190476191,0.005842740117288533,45.0,0.30158730158730157,4.070139014161909e-05,56.0,0.12698412698412698,0.0017244108950171698,56.0,0.12698412698412698
7,7,model.layers.7.mlp,25,functional_contribution,367.5851121215936,0.03278341746636966,52.0,math,coding,0.032872846676710615,8.942921034095494e-05,False,0.0025507229207854154,59.0,0.07936507936507936,0.032872846676710615,7.0,0.9047619047619048,8.942921034095494e-05,54.0,0.15873015873015872,0.02539168907802256,18.0,0.7301587301587301
7,7,model.layers.7.mlp,11,functional_contribution,341.5500336832278,0.015002963710949993,30.0,general,coding,0.015047018803848193,4.405509289820064e-05,False,0.015047018803848193,32.0,0.5079365079365079,0.00022114108830798275,62.0,0.031746031746031744,4.405509289820064e-05,55.0,0.14285714285714285,0.011790237866799717,32.0,0.5079365079365079
8,8,model.layers.8.mlp,15,functional_contribution,30955296739.610065,0.030955296738610066,57.5,general,coding,0.030955296738610066,0.0,True,0.030955296738610066,6.0,0.9206349206349206,0.008785965207215692,37.0,0.42857142857142855,0.0,63.5,0.007936507936507936,0.0017720087041564303,54.0,0.15873015873015872
8,8,model.layers.8.mlp,46,functional_contribution,6585770314.662372,0.006585770313662371,14.0,general,coding,0.006585770313662371,0.0,True,0.006585770313662371,50.0,0.2222222222222222,6.520993648222174e-05,64.0,0.0,0.0,63.5,0.007936507936507936,0.0023252495504647776,53.0,0.1746031746031746
