metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
gate_mass,general,math,11,11,0.4057692307692307,0.30952380952380953,0.40395238095238084,0.3232726648351648,0.4885760073260072,100
gate_mass,general,math,12,12,0.23379120879120877,0.1636904761904762,0.2245091575091574,0.09981456043956044,0.31797390109890106,100
gate_mass,general,math,13,13,0.3636904761904762,0.2698412698412698,0.3459061355311355,0.2744803113553113,0.42466460622710617,100
gate_mass,general,math,14,14,0.2761446886446886,0.19246031746031747,0.2664883605742984,0.1856662087912088,0.3536733058608058,100
gate_mass,general,math,15,15,0.35805860805860806,0.24900793650793648,0.3456282051282051,0.2612671703296703,0.4231673534798534,100
gate_mass,general,math,average,average,0.2902644230769231,0.20665922619047616,0.2832836676528218,0.21765255524156563,0.3544977678571428,100
gate_mass,general,coding,0,0,0.03722527472527472,0.021825396825396824,0.05248397546489675,-0.011877289377289355,0.1158241758241758,100
gate_mass,general,coding,1,1,0.23319597069597064,0.1736111111111111,0.23399130036630036,0.18299679487179488,0.28750686813186804,100
gate_mass,general,coding,2,2,0.0651098901098901,0.04563492063492063,0.0765828918580232,-0.03469665750915749,0.17729052197802195,100
gate_mass,general,coding,3,3,-0.17165750915750913,-0.11805555555555555,-0.168171722763034,-0.2289091117216117,-0.07219894688644699,100
gate_mass,general,coding,4,4,-0.002747252747252747,0.005952380952380953,0.0012811355311355321,-0.09558836996336995,0.08993933150183143,100
gate_mass,general,coding,5,5,-0.12390109890109888,-0.08432539682539682,-0.09175482286336159,-0.18997596153846152,0.009712683150183123,100
gate_mass,general,coding,6,6,0.0755274213353207,0.045150088216412386,0.06723473228712679,-0.03529229959365368,0.15273984364374826,100
gate_mass,general,coding,7,7,0.0852106227106227,0.05654761904761904,0.08574776401149777,-0.010046369226243822,0.1622425713358767,100
gate_mass,general,coding,8,8,0.07903020868430648,0.052096255634321985,0.08713817450815826,-0.04222740756650557,0.17820528704900157,100
gate_mass,general,coding,9,9,-0.011584249084249085,0.001984126984126984,-0.006007079836624678,-0.11865155677655675,0.09591689560439552,100
gate_mass,general,coding,10,10,-0.1557234432234432,-0.10416666666666667,-0.13979367729848244,-0.2375836999937796,-0.04198603479853483,100
gate_mass,general,coding,11,11,-0.05714285714285715,-0.03273809523809523,-0.05883591520744136,-0.15483121373740738,0.018950320512820487,100
